id,log_price
3466620,5.765417810611238
17498442,5.809026978628268
12364198,4.70348204865529
15942888,5.161105998470041
20969932,4.608852084061038
11363122,4.454321440931309
18667247,4.410781057557617
10672015,4.778592653300205
12008897,4.780657207705007
10230060,5.026680918151209
12630408,4.168260871038896
14186084,4.930689874007755
16160310,4.482781127671705
3454343,4.427250162663529
6135485,5.576783649599003
12544280,4.522178465533715
13276066,5.32525019568264
2503128,4.710726747137149
3717427,4.712041136546673
16441864,4.706557273870896
10058134,4.2175422519429855
13346431,4.015692999170094
15740950,5.594140576599467
13080618,4.650381798116282
17865806,4.265046252771279
19777573,5.046799063002836
11064084,5.046354896267069
8850423,5.257264007762349
7472068,5.000855221456545
10779412,5.760901284719461
331450,4.173920953355532
9347680,5.067162099560695
12955368,4.885686342326508
12231352,4.615364022728038
16004577,4.700994717246091
7311059,4.34827044020486
4663928,5.187862255288082
376559,5.423211432030815
13591611,5.163217342025625
1656621,4.518902602888518
18314314,5.1320874336592635
9791362,4.971443232669008
61153,4.453560656113873
3868503,5.308176157096305
19192001,5.408190944351913
15990034,4.676073173690639
18637173,4.645406715581215
18331809,4.778060539673811
18296371,5.139963940099792
14038936,4.610283386090757
16870359,4.408501739835388
271130,4.89384303790947
14169399,4.375426763534434
9734844,4.610009316380568
12875096,5.249843642413786
12803399,4.13325362866961
15871074,4.278788353676033
3953322,4.324807882981792
12230297,4.442428840208841
13860706,4.389116217246384
5360210,5.981958540055333
12973167,5.19247528165902
15057743,4.1948775207089986
17750227,6.07876197923411
3544343,4.77913133893157
11434047,4.491195066762703
8649889,4.389499423971085
1907186,4.433284382857215
10156269,4.704289829009584
248865,5.385696096677028
7274441,5.271651113825534
16122843,5.903069722816317
16002608,4.388323270113792
5364134,5.2684496746819915
2979052,4.689553831450736
14066228,4.740565006626511
20581837,4.662134898652604
20395728,4.247237776003518
12569486,4.551233793543407
7518816,4.74046014610986
4137789,4.283064676234395
9633282,4.429422683303852
56859,5.520936752103593
16098984,5.825373778482594
6259989,4.945382361510356
7939407,4.47243352700408
7517579,4.25541065892963
18730787,5.026804454288088
13615838,4.766604203548328
6504030,4.8340223500429005
2176963,4.827302390717423
6107258,4.934904215081361
3318417,4.445497521997282
6222260,5.979721477021967
17479706,4.843886132359647
19334291,4.526109963209928
4296362,4.413443927564521
8627179,5.1234208306442515
12454870,4.479198390965678
16042019,5.360955008838772
14189240,4.18070683407891
2488022,6.090683466216776
18369887,4.503564779466995
17774890,3.674375852601438
16082400,4.2560387610625074
7020322,5.151677688325135
14774411,4.972423186039142
3852970,5.453058655899665
15870268,4.349208028950178
6043296,4.280310092978725
14221607,4.2032937898583915
17073983,4.866064658533896
17991551,4.565217865500337
15343720,4.5135495031804655
2598841,4.451096241469403
10783121,4.457587872390048
5496554,4.30770320147881
13379739,4.9370130804072065
1944155,4.982234699057839
13564007,4.476284757318164
20817835,4.492296088012804
9473440,4.315622620402184
16359470,4.166889929500348
11150475,6.227658502414956
13094264,4.1668149044560145
1822183,5.169695635484738
12518189,5.399027416346076
12455369,4.851323111690208
15468914,4.367461999912147
12905131,5.172740268546095
181972,4.499613221913235
20146269,4.762912459430017
17846157,4.627861217463801
12270642,5.428339189882122
13514141,4.619402602925731
16618112,4.12821026503687
7382491,4.696400666158016
14696763,4.166589799502574
1090297,5.423841037668294
9473816,5.535588478026694
17515103,4.611264989943562
15370440,4.329740165485206
10524082,4.908442612507158
7182122,4.085258788544779
2070705,4.88279194269173
18763188,4.839348350699619
12433198,4.531929702354752
20353100,4.64182207966036
13897860,4.538425315888646
13209493,5.036452793214741
16837677,4.51398265480559
6725556,4.022574062505016
10090585,4.584705514133182
14983123,5.772964181357212
1940006,4.51472431975948
7886331,4.99959745207329
20310503,4.572091772816467
18294493,4.152619650833446
720811,4.598627226039538
818189,4.251245212403116
16914048,4.357663974263344
755528,5.354485065263566
11656396,5.188074961886987
7112125,4.479916745709318
2975776,5.265741470285976
386846,3.8073609298526137
17217670,6.221670303358286
4191637,5.17499920801383
14217775,4.612752170335902
18760486,4.464927622271839
6732313,4.568894583605035
16382270,4.888666686249261
11582472,4.495052491537493
17893451,4.810796471693534
8254893,4.821299090497759
19832188,5.227504513145265
634133,5.547106801946448
640589,4.2535763021471436
16899141,4.306419689253628
20383768,4.466674384426467
16439512,4.805258371867952
17811587,4.365314409353854
2343987,4.8389345894881615
5624807,4.597501920232123
971449,4.73160546543863
16807426,4.028206632614707
6599870,4.245614564765119
17616603,4.507259071756828
6462549,4.558907437864084
20218811,4.798728684575034
5195346,4.565862442437794
1989842,4.597904841867606
3311544,4.821882594961108
18190744,4.228067262195876
20480443,5.745335505799153
15028308,4.3026934674542625
2238488,5.023800699868067
15019476,4.684995878679178
1499630,4.331459606780541
8733790,4.044899629490272
8392488,5.320374617661944
7526377,4.669654911337551
12089766,4.450200059861529
10491137,5.334545849193548
12736586,4.920770429383298
6844537,5.296593542310361
7896248,4.685213962880736
8381472,4.699451287299856
7280929,4.028322772462
13250303,4.969172002553478
18752630,4.277475179071407
9490137,4.2433565857933075
13360706,4.447381727237277
19522525,4.61289130823115
21053769,4.682727107230153
1352111,4.294591630773867
6361628,4.596218973466518
13388649,4.4076358300688
7086215,4.5705963497129165
6696127,5.069333548218356
14050933,4.690695281209455
9611367,4.414642994047125
19170980,4.703701675941571
19780958,4.1760473778479525
15649332,5.360816431902523
2330139,4.397720299482822
18324815,5.139008602242753
19812298,4.4856562831604
6573831,4.78473797818377
7790855,4.864536150491666
9697230,4.7060071264136045
2671736,4.380739275934876
13748851,5.150361463404312
15872614,4.055432507964784
8777405,4.6419433776561005
10502172,4.170747252231699
12042,5.255157210448004
15793708,4.8861887742778265
14336061,4.342189590528818
15343420,4.495824718326275
8446914,4.341576236743768
5995416,4.384164236755092
458046,4.344351866476634
14190524,4.82424389012502
15603347,5.024628940159827
19734162,5.720723724977562
14717119,4.621511639213805
14223920,5.362420012558434
6487660,5.835236583584656
982276,4.85469815814354
2365726,5.027936302285407
17747697,4.392621952131709
16417593,4.956274907348371
3749971,4.633035651639338
11585687,4.765364256387951
11817975,4.9449660570484575
21154164,4.370053968147825
16515340,4.547225707672049
18942735,5.30301350175934
8326500,4.887952732543173
16050862,5.838511235401855
14969237,4.340070864777555
7727070,4.826818335542655
13902602,5.372761555648178
41399,4.5439747538462205
6045552,5.697954446398468
18022456,5.138867165575903
4288361,4.59416157468832
3771687,4.983802304171089
3032355,4.197590949217748
17764327,4.119062846294712
19270209,4.785854785489805
15087740,4.541209483057859
17681551,4.679868827236481
13504225,4.534497299502345
3635723,4.931142633881324
4529762,5.093074594536235
1364192,4.557746808410654
13978543,4.6660029571714325
3812865,4.347254472326905
20409370,5.385277721340586
10051649,5.4371264776903185
11528550,4.37204173901639
14323505,5.1307047945901
10001022,4.882980411485493
16256170,4.3651980752665
18502823,4.389612534866524
44229,4.455714756333284
17071836,4.710825800767931
3630011,5.206908256472392
1551044,6.27047344109009
13387556,3.9217653238573043
4041351,4.518024326954415
1499843,4.565786509985404
16260159,4.436233884895076
13815237,4.880244016922159
15940241,4.683454306072148
20720916,5.049415397484887
900456,4.2833958189175085
12749596,4.321931807595664
14815230,5.329267913289913
12384924,5.06576539842999
17929451,4.900211863386331
1841356,4.516781834677104
1297644,6.903791900002881
10035023,4.803590141004888
183859,5.782055739332568
15913550,4.72865038251869
17422735,4.043199927696995
20076523,4.677286162841716
8171013,4.456807639727787
15342385,4.855667994668758
18568023,4.405305774201042
3884105,5.509262136507642
3081560,4.8312987187429055
20671819,4.978068526106632
12672097,4.907503720117241
13450500,4.830439611245154
15734872,4.647303260152315
15006609,4.618818178603887
2876014,4.518756494527643
16638682,5.173551885149768
10194572,5.321450957840545
6862594,4.975561374319889
3231803,4.542341842312826
20224058,4.312000496869077
12326470,5.658223802726011
5651414,4.838122429053747
5805319,4.553857385110865
18375219,6.0837115655065634
18239401,4.660552843643702
19883215,5.340743162478343
6677646,4.840358146799169
7345170,4.300543365547433
19103830,4.327566180294051
19891590,5.106759044832913
19466277,4.461356601764531
15857972,4.573380032230416
11819334,4.495253754394423
13632841,4.3749490426129904
13548848,4.323456294888942
15498564,5.112957155860027
16740536,4.668027789270395
12418668,4.293200674818315
18324607,4.41669026360989
3517289,4.494020186765946
15832351,4.239806927386636
13032846,4.8175454372628295
14805637,4.525427144566362
19224852,4.37610153147164
12494576,4.5362437334494246
17927389,4.95640894535136
1693524,4.452945834699914
16413243,4.358609975707738
15008493,5.200167992021451
17767757,4.046873908421475
12113989,4.64784170432336
6898039,4.571934885472267
207250,4.738412388254085
14168664,4.982684906762328
9788738,5.107550035319727
6642680,5.094371791445977
7911161,5.243435848181214
4447990,4.986382331976395
763569,4.812956827783294
11047622,4.854061544136875
7651189,4.773427213988251
16765291,5.032763635255987
14486682,4.817630865244552
8794908,4.460156223074113
2551952,4.4855719170983654
573701,4.6975287282382325
20067870,4.44068489621111
12274644,4.726758884964257
8072314,4.380730418652041
18622462,4.863839913194334
1371310,4.60001116426943
6938818,5.058312941379799
16442460,4.492452745955906
2250130,4.472029621735993
16478955,4.187912249122309
6716199,4.594145963131833
15392180,4.773813368975346
20567217,4.468015768920365
1851767,4.735687248806061
10920624,4.813873111594708
10455934,4.34905872720295
13028002,6.173875465878517
9981578,4.967213978497031
11039706,4.8683749782521275
1347204,4.4537034345288635
7203642,4.636740754573806
8862058,5.50931198328467
3153603,5.052311100951565
16352847,5.3973008014595685
193393,5.098952071139088
18018755,4.465019248078788
20788168,4.75486425858749
15819031,4.2928023938364746
18527258,4.600937417065037
13466505,4.268675604540908
15452543,5.111307187809606
7973885,4.93158128346652
9199346,4.412902550091163
17175597,4.198218363172678
20568215,4.480549491838984
18022807,5.391086142454741
5395031,4.353123146720845
3167626,4.401289997645428
11730504,4.448401326611842
10770836,4.302306666235218
5946583,4.9748206071819325
6166826,4.696219384407964
8953744,4.831768941093755
7054267,6.157139423420849
19438842,4.726303673532511
2432788,5.184857594499237
12340135,4.390323825372526
4729927,5.0435560857493
11734816,4.875242411131293
5709013,4.3105041478549
16646297,4.215473012397072
9119015,4.3820373270218305
7247763,4.296366022857484
19602101,4.620889269941239
8914789,4.7273808129033865
7281613,4.491395774944668
7961104,5.976200434360069
1365028,4.254430038002701
6793945,4.6234547689251
3318240,4.94097559460131
5269442,4.475199050012111
1446428,4.682979569596164
9629425,4.376257869943311
19767282,5.258438536038263
7591467,4.8848629238165575
4967549,4.750724452829598
10270377,4.395148488932263
4701058,5.067286443573513
18111901,5.453849667912435
9280917,4.827583809182744
16963514,4.570787341685936
6119700,4.390275148412345
18007668,4.494046999884293
17238535,4.417961439994685
8760046,5.40265331481452
9461238,4.48379379072691
7749568,5.190328330056094
7010001,4.553390987175922
3278758,4.73820694393944
9524928,4.753443966342024
17824338,5.433511622272411
7495711,4.540628851014507
20619757,4.647162084047652
15181459,4.738524045604498
17112975,4.26476634743285
14422390,4.252599727738311
9138319,4.415362538248681
11337445,4.171723623948917
6504159,4.4853640970327096
17483642,3.8934541986031217
19905170,4.489760161536571
11774112,4.694003974023981
4495026,5.178437551965411
17173015,4.634631061177155
5735341,4.697405745703313
15216224,4.2547973637912655
16249009,4.532863979824521
4951402,4.490691271352533
11888603,4.51828895186325
4623011,4.747848590311522
14344427,4.6263211381068565
14887262,4.516459762013798
15059051,6.062552522696942
6244773,4.574573950222328
16508474,5.188183032176115
4054332,4.818462718867854
1709089,6.117404540115579
16231631,4.2001076326105045
9302921,4.970299513000764
15486635,4.402507961511342
7228772,4.8311968280891495
10804476,4.476491448613207
12092403,4.572650171191075
19815527,4.650179712128541
19431197,4.603583418574461
15599248,4.090008651632052
13589,4.332379308361856
2082694,4.775261392887732
14184061,6.662008574654886
10593704,4.866400380406866
5771211,4.152782461853059
14919110,3.9931693391899774
17903300,4.912075754260365
7900575,5.001614422548592
12536976,4.49815886439381
7775431,4.777781534493323
11852437,4.468554078914693
11261700,4.518604921037965
10960652,4.958572883255809
13245721,4.573995542036346
818518,4.582141006128854
393875,4.585246472167739
13916100,4.343058084970588
14979266,5.128593161492265
20860793,4.317333589866889
10596447,4.5172918084327724
7025189,4.736770534699062
535641,5.176105467314768
5958680,3.9748610583259936
20282481,5.072893776548993
6074078,4.581274838558281
12138787,4.42068652410267
18441094,4.529169008269717
20326257,4.85620332509219
6931714,6.061122033077063
14872587,4.598331322558254
9331413,4.314801144368255
149210,4.4436206765899495
12346559,5.02438469765859
16434642,4.9506283254454715
15758808,4.913200049260212
6847411,4.813720895697198
17882017,4.152905184242108
14950688,4.789993402620131
12871016,4.450492074751708
9563487,5.159226486696042
5726250,4.425584971439118
14838379,5.651143207554448
13800443,5.115739002560595
4358619,5.514251414685709
1506773,5.33571784524292
2012494,5.644245572366879
18178150,4.2558044180216985
195578,4.240707142179177
5860276,5.361038186559385
6278392,4.618255075941258
9155475,4.425693452283602
11443623,3.7241874751527604
1346715,5.075284503828829
10087811,5.051339427952174
19550846,5.4936895343084515
12446548,4.871756801812074
11317188,5.365559854479864
16425763,5.007069902220824
1067251,4.585939812201499
4030842,4.672759348794839
9866779,4.773572644404917
7601632,4.882146073566403
20378843,4.482958213850429
2958366,5.487760144994493
3084267,4.846967519594177
15532799,5.678129921680563
945426,4.895058121073218
15928157,4.613986735027641
16396169,5.039462695124531
9189063,4.685575579884282
14549868,4.59958150923395
13752871,4.729198443764102
7019788,4.092364146658303
17764691,5.009929086547214
13598801,4.695880210562019
11205769,5.13332583347472
15265988,4.8253262247447655
12422277,4.704377659696247
16266043,4.47377665472248
15929281,4.28316393603581
6225501,4.30251649314809
7968806,5.283593580981515
934609,4.177553808248193
14839995,4.360640666844876
13625891,4.774302552986373
19982721,5.497140945737954
4744115,4.672795644666218
8440699,4.71848500902246
9515597,4.844513864130326
13734035,4.607980035420212
20026248,5.703784552408342
346805,4.525000220278862
17451486,5.067779632073941
20245126,5.401495208919748
6704276,4.904691531179686
1030265,4.580887450509432
13443722,4.206711388200487
11659296,6.153214525158786
5192414,4.564571702017307
3250685,4.311294826766485
6071405,4.341628648972034
14054966,4.545798527791283
9032140,5.126352910627155
924736,5.263702941942419
5567278,4.895334941833599
13497881,4.288167737780962
6881600,4.615422662752031
15067484,5.436160200154099
18550947,4.668618103815922
7777537,4.877799911545981
2211028,4.97219161511727
15774003,4.3107074438975195
8807089,4.390658705406744
4387183,4.604563371654413
20679744,4.714664959007772
13741654,4.600548922856897
20725595,6.238526575034593
8275455,4.7398765180248414
12955454,4.678858489072608
19507918,4.561365887240653
15423732,5.792315991502255
7933896,4.293616176183628
11421292,5.0467110167467775
17771656,6.087716930610992
15820365,4.468046046866004
4400008,4.855569564489555
17625226,4.53079861871227
898068,4.607153983538219
1273533,5.312137289321388
9513152,4.248319854049926
7226513,4.550348054718912
19909756,4.080667892140442
9845352,5.036538219502498
12311236,4.55036135613617
841234,4.321975485134335
8688748,5.127320210330097
9509369,4.194374812076983
16702915,5.071923907386852
6004200,4.782018415628874
11059197,5.507097814294481
19654433,4.224209453910184
13377231,5.510725298006042
12885888,5.407264428293415
14386978,5.005538592045
13481935,5.04319882675388
5117701,4.831493688396222
15596610,4.967401623769524
3656971,4.997690749304039
12497438,4.520077678946118
14686119,4.251596158003695
15043768,4.266622818492058
10339057,4.350468240906425
6559730,4.137997095572127
1212897,4.916614641816759
14010951,4.831087544597635
9474607,5.125589464422161
7671112,4.615725644624822
9340975,6.619824580921099
18691200,6.0118682953791485
15481211,4.415249284630583
3694498,4.813244198346515
17223670,5.5278824430997915
18616208,5.080732220731495
4494338,4.716807630432722
13504999,5.117508202474198
18461886,5.0688122528623465
10733503,5.042583755486058
5899598,5.349550313774088
4490826,4.969352687571618
3318593,5.444633404052912
1039931,4.8641461817840925
13346110,4.41087222042123
95243,4.439060809593109
593991,4.784305227348302
9676065,4.045994263444991
7196412,4.9451091837529475
4567558,4.3764214342408945
4142125,4.876268017458624
1616540,4.728993924830663
602888,5.167346790601979
15952947,4.912503854411584
13190103,4.600825164941249
5297292,4.6164132966691245
3380344,4.645333270922278
371767,4.6998952216961545
9363721,5.354049657706143
15649021,4.377495076040557
13452474,4.3303986767511065
1246711,5.5235882728937735
8126890,4.501620693145278
20386464,4.244317633920666
13360012,5.861294153802332
11737510,4.515388737092874
63003,4.448162832089897
19113883,4.325834016034742
16040153,4.575556743222061
20150874,4.014926755171108
20139611,4.378722279805457
12956315,5.259506454825329
6185426,4.424940290564722
15804493,4.528529952207569
3558850,4.770984683947955
19238409,4.385592348931297
13591025,4.67264932857514
19334066,5.227895166895108
15377706,4.776248472232364
1426529,4.435817708724262
15663291,4.372915573164473
16214045,4.776581673615615
15771398,4.6949480460330335
1665638,4.561972216894226
1308927,5.221882519276306
356370,4.118265756669226
725255,4.7384049109118305
14185372,4.739174392023569
3886521,4.690575233462528
16689918,4.397673838296711
21151013,4.381479289477117
16742323,4.79502463136583
5526210,5.38119691858735
18706454,4.592122490972395
17961134,5.03272550144232
16523033,4.75067039562725
12899127,4.606780136301792
5194984,4.767645041281874
6684189,4.280633817176109
15582339,5.375645862579149
14474140,4.3723070815702005
16256352,4.315556273808159
16220406,4.849449158369408
9449718,4.670625146160323
19915657,4.548904020656753
9043726,4.48422042247787
17895460,4.654486307291618
17682843,4.633667067824211
13914468,4.777068836364036
15580808,4.447929554411664
6091808,4.410758307538068
18182282,4.4582674284880515
19473060,4.472109672100365
18314141,4.7060356813494915
65408,4.408738638208783
2808417,5.522323789227537
18402568,4.40906129182446
18428588,4.643887095301749
17903384,5.03893062780053
12138634,4.513312569444366
8202578,4.145577076254005
15071108,4.145589353378314
3794190,5.288975520903396
7514978,4.275902817888426
17000016,4.486978125235446
16426559,5.94269488427331
18429433,4.426517937539728
16067657,4.582214419015355
14653743,4.879651345147543
18237513,4.881803584191258
14164359,4.299581308712705
19777168,4.511388261790903
193853,4.2672277207415075
6025389,5.218627623649235
5969842,4.597061277837785
9473837,5.05640830628518
14805196,4.304194852763546
21091336,4.720688531128376
14826630,5.963480644064729
2441418,4.3791472253177
7361438,4.890434398718764
1090545,4.01931005113571
17796760,5.238275199983102
11927008,4.439362762963636
1391215,4.125622594598772
17765242,5.102915405306816
16543246,4.510206825879672
11153954,4.38476687873512
20234853,5.379816180069204
9767864,4.483762813164699
11496612,4.545924328937028
2598026,4.561319511132961
9405466,4.443514268629535
6395433,4.674659297526542
19946213,4.400293187764248
12069600,4.981702766736955
17547338,4.271659368736332
11812196,4.223285935403579
6384622,4.653668688240993
16186033,4.286383123955774
10965768,5.025332241753189
19120941,4.537703767588402
15301587,4.68312007271526
14185264,4.972183715470165
11881882,4.77058698883017
17479949,4.806018815202249
17942767,4.1573945380400215
19360685,4.45213076028711
17947340,4.373003165713696
16685411,5.230589510334454
1630572,5.261416600341258
22453,5.1721350107607735
20558064,5.012153838499552
1971540,5.025979465070224
20269435,4.981156884214029
12762416,5.144069325431369
16643990,4.333777700401248
15397120,4.208699801188436
16408202,5.449524823067071
19873282,5.2558603496985885
8409178,4.30520356960154
5710107,5.377981501418654
8902304,4.611192301784913
4403159,4.8783667165957
7633507,4.876930742256469
1759389,5.200876494631519
8269421,4.636160725502535
12683014,4.874780081594235
2137113,5.565860066295924
14784440,4.849778714792211
19946195,4.767024382272183
16396640,5.012162558608022
13401235,4.487872022997767
12951444,4.713314920055721
7146997,4.7552995094493165
8865315,4.141729984640451
11461920,4.8666320918547
5192165,4.889251951811657
1961361,4.798920331605589
2529318,4.224288058354714
17345671,4.744769770971152
2203450,4.745963176401746
16512828,4.7783230070622835
1033754,4.368947260207143
2266010,4.593492535660413
13955165,4.745381118134044
14981522,4.47817836725253
15980213,4.902224954699568
18411446,4.818496492792939
13076718,5.38504316247235
17690331,4.971575278879358
7265118,4.277538168243467
17574138,5.184545494578174
21055294,5.2762105204462095
39059,5.275652961629694
3421168,4.687494594831135
14538600,5.218498001702027
12156007,4.2244885343062215
5559015,4.364333516402385
8588621,4.6483479346730325
8068609,4.818884030532874
5194724,4.7367607778499075
20197869,5.040699454808825
40138,4.697974375266867
18615898,4.419679683101252
18077069,4.744071432829348
4455094,4.728827154080895
8772093,5.4575395203460495
18340679,4.3944563601554325
19735537,4.353455226416979
7563445,4.559761539472131
4363132,5.505081272031174
6070550,4.361518314304043
7715747,4.595698520385345
9806843,5.239449858813812
9607093,5.379462042034392
18342603,4.633097293228659
16780183,6.1255612616202395
21148259,4.787453057475199
7399972,4.5190649825713045
8201902,4.66456116640205
9921802,4.715350585783328
12737896,5.606796570505527
20788590,4.3349373219527365
3758686,4.402811398826605
1198536,4.558743655281379
16415673,4.720726674835249
13168270,4.4494695772115564
17509140,4.725877766478357
19361346,5.363611094696163
18344553,4.260280374984205
11218995,4.2947426228996175
16416210,4.6979056292495285
7808601,4.499881312412843
14768793,4.814230015736937
3442098,4.961989882966083
14884702,5.062050732258788
9387676,4.2577360331493255
7021851,4.9958128745651
7397916,4.349540771570645
4704514,4.929971786440438
4278720,5.1593552208509035
707443,4.576409248484008
15271428,4.481483004433747
4227479,4.6783678324412605
21188095,4.257981588543943
16272848,4.435249656088951
4068953,4.151457985409918
17909001,4.4230457611714655
20269422,4.780565249714703
20857329,4.452331676091578
13085694,5.01131870815307
914325,4.370497761436607
20917894,5.404082771966882
20491184,4.827711127638347
553872,4.211357065981998
9110796,4.221508029510102
13430730,4.953820192276645
18360567,4.591179724028555
19809264,4.851353366698804
17346379,4.4093606156355065
14284554,4.396549516745494
1489175,4.961419830760448
982395,4.692004719908266
16275525,5.260627825386179
20872076,5.897940962660128
147474,4.852232156081346
12974200,5.211185420387361
4246324,5.4683084918287355
11950735,4.427245528490261
17904544,4.324069975745786
1295083,4.770904791141039
17286950,4.392853430546614
6199255,4.810343617339731
5469403,5.113796985978981
14054177,4.990175532550378
13674816,5.000752656080065
3534379,4.416265455310766
1868513,5.994002649137972
20750730,4.867324788120722
21122043,4.592957431962434
18155852,4.480649072728991
6973744,4.848626700262821
9332830,4.674033534818188
16543492,4.503462123430539
20481541,4.7834647837660755
16243222,4.359480869211169
13417302,5.213930932514936
15423388,4.59325067985591
17681652,4.663353585853954
15989064,5.328374820983262
19737981,5.046370232374409
19227365,5.000242156489721
1226596,4.28656344627719
126443,4.655573191978709
6692642,4.427636420783902
1768298,4.114664537867254
14250826,4.7831342454619445
3303004,4.978148429098696
14761517,5.17777964026021
8052243,5.152757949465069
21108505,5.5745615133579305
7395368,4.750751830963438
14151414,4.549287782835194
16067999,4.534817292557193
12046665,4.473611960391347
782126,4.820870208349067
4799785,4.591556025600143
19071291,6.848989004084428
16336709,4.64550505903166
1297940,4.845391859156143
4935544,4.941398205658247
2537740,4.2871932911028505
2518907,4.36009775602874
16466720,4.501932660870823
1303261,4.395690988945017
12720048,4.509042941466763
16739659,4.7730134737020755
7987167,4.4407578711920275
2557018,4.734306667715066
4227273,4.66779811549112
18584815,4.718173509683417
21077407,4.859757373065065
4342304,4.406046899772525
19671104,4.737493062246951
16274148,5.611559330452954
10074308,5.060048095116191
5296718,4.407553527024007
10502452,5.606540486719078
17776058,4.673242078293979
15927523,4.433236453193276
17532796,4.849596458369616
14783949,4.457333366709461
4574224,4.593412968256194
15149053,4.651024964668726
6936417,4.457768307957525
17542011,4.730658804523563
4729888,4.734382354172796
4016385,4.46541375284316
20599017,4.338397128737433
1641253,4.48199128382908
18527992,4.759235869242493
20433367,5.347437386471809
19338355,5.2666918753883785
13396831,4.621302236955707
21009477,4.937979652647657
18888793,4.327001799748112
5557097,4.646499568167399
7367489,4.784791036714322
6713114,3.981850482224022
3485081,4.595330529190383
7755144,4.297178607742305
13745923,5.533355852949025
18238240,4.995855505582584
7937556,4.646140295427319
7902219,4.563196377245287
13582811,4.444170481503895
8884275,6.3817932313622325
17513655,6.139341375555228
4029464,5.000919977682897
4033728,4.455547153660314
15964139,4.307883304819974
3758296,5.09960814521669
19125378,4.357658980916403
9078184,4.5992078463969275
17528120,4.721099969002512
4350464,4.359165705479144
13434856,5.507596708485596
3687771,5.2232368258958
6730582,4.640491682024426
5132940,4.742266301297979
3130957,4.6603973717171066
11461422,4.809017157954263
